employee_id,join_date,department,designation,age,salary_inr,performance_score,phone,is_active,manager_id
EMP00969,2022-10-16,Engineering,SDE I,32,3089997.0,2.1115992052476518,+91-9518321161,True,EMP00104
EMP00927,2017-12-25,Finance,Director,40,4117510.0,,+91-8402290489,True,EMP00049
EMP00813,2023-03-05,Finance,Manager,40,389514.1666666667,2.916137149749892,+91-7644031832,True,EMP00151
EMP00184,2018-07-16,HR,VP HR,27,1714943.0,2.2134875838588464,+91-7322489581,True,EMP00115
EMP00138,2026-07-01,Marketing,CMO,38,4099594.0,4.115104154591881,+91-7662504684,True,EMP00131
EMP00133,2022-06-12,HR,HR Analyst,56,227888.75,,,True,EMP00093
EMP00081,2023-06-22,Operations,Ops Manager,56,2719754.0,2.034670328224864,+91-9417572571,True,
EMP01263,2021-10-25,Marketing,CMO,54,3829078.0,4.180233830255023,+91-7951294717,True,EMP00077
EMP00106,2025-04-05,Sales,Account Executive,31,4145404.0,4.900101929227646,+91-8383224781,False,EMP00138
EMP01210,2017-03-11,Engineering,Senior SDE,49,419918.0,4.146096663782286,+91-8777168284,True,EMP00132
EMP00542,2017-12-24,Finance,Manager,25,4119649.0,,+91-9999814160,False,EMP00138
EMP00797,2026-07-29,Finance,Analyst,51,2022617.0,,+91-8714295284,True,EMP00104
EMP00481,2019-10-17,Finance,Analyst,39,4643129.0,4.3712889680392175,+91-8349251088,True,EMP00016
EMP00166,2016-11-03,Sales,VP Sales,51,3567175.0,2.2578169291007884,+91-9032642987,False,EMP00082
EMP00249,2024-01-16,Sales,Sales Manager,29,656852.0,3.7308710977468578,+91-8139728030,True,EMP00177
EMP00308,2019-09-02,Finance,Senior Analyst,56,4290338.0,2.479602255570293,+91-7163239074,True,EMP00078
EMP00447,2017-08-22,Engineering,Senior SDE,35,2733034.0,2.7200848393690875,+91-8845108250,True,EMP00109
EMP01430,2019-07-25,Finance,Director,39,3384050.0,4.989583457423898,+91-8228412756,False,EMP00070
EMP00335,2020-03-20,HR,HRBP,40,469393.0,3.2270127377876614,+91-7263265152,True,EMP00014
EMP00098,2017-06-06,Engineering,Senior SDE,29,1802416.0,4.8801141696074355,+91-8551587060,True,EMP00054
EMP00820,2019-08-15,HR,HR Manager,45,717890.0,,,True,EMP00023
EMP00738,2024-01-18,HR,VP HR,48,4062437.0,2.472873262196307,+91-8236303268,True,EMP00125
EMP00949,2018-09-18,HR,HRBP,28,881388.0,4.545303603637743,+91-9296382782,True,EMP00004
EMP00906,2018-12-24,Sales,Sales Manager,25,4170491.0,2.477507886624453,+91-7613451216,True,EMP00088
EMP01019,2024-07-16,Finance,Senior Analyst,48,4201850.0,3.0160556081109093,+91-9533623120,True,EMP00018
EMP00103,2024-03-16,Engineering,Staff SDE,57,213742.08333333334,3.193810730176459,+91-9334993985,True,EMP00185
EMP00435,2026-01-08,Sales,VP Sales,27,2642686.0,4.590686415890678,+91-7438963826,True,EMP00014
EMP00075,2016-10-17,Marketing,Campaign Manager,47,3589337.0,4.619710556703892,+91-7673793413,True,EMP00156
EMP01396,2023-10-18,Sales,SDR,31,3848423.0,4.03109735941078,+91-8219173804,True,
EMP01042,2021-03-19,Marketing,Campaign Manager,55,1298047.0,2.535277195394953,+91-9754023349,True,EMP00188
EMP01415,2019-06-17,Sales,Account Executive,23,690807.0,4.935882395708932,+91-8914178746,True,EMP00055
EMP00303,2023-08-14,Finance,Manager,39,1982832.0,3.787241286271662,+91-9256985129,True,EMP00126
EMP01346,2023-11-23,Marketing,Campaign Manager,37,3276676.0,2.761653225351356,+91-7633777095,True,EMP00182
EMP01315,2021-09-21,Operations,Ops Manager,34,1642796.0,3.977800096475931,+91-8816104408,True,EMP00020
EMP01274,2021-01-15,Finance,Senior Analyst,22,3072007.0,2.2012744787756207,+91-8203065661,True,EMP00035
EMP00763,2026-05-13,Sales,Account Executive,42,1427751.0,4.697586567557688,+91-8306063788,True,EMP00148
EMP00734,2022-06-13,Operations,COO,47,4860329.0,4.636180913566599,+91-8638721460,True,EMP00061
EMP00389,2025-10-03,Finance,Analyst,32,1426193.0,,+91-7638345354,True,
EMP00236,2024-02-14,Marketing,Marketing Analyst,38,3724479.0,4.679745873784618,+91-7199416989,True,EMP00044
EMP01297,2024-03-21,Marketing,Marketing Analyst,30,4902967.0,2.9913287049950776,+91-7342032315,True,EMP00199
EMP00268,2025-09-27,Operations,COO,45,414489.5,3.922053588923771,+91-8924611812,True,
EMP00306,2018-11-22,Sales,Account Executive,43,4722777.0,2.472132268034388,+91-7681299138,True,EMP00190
EMP01101,2018-08-12,HR,VP HR,49,4474864.0,3.259964482821565,66141875,True,EMP00033
EMP00118,2019-06-19,Engineering,SDE I,46,3969030.0,2.0937544733325972,+91-7384510276,True,EMP00029
EMP01262,2022-10-31,Operations,Ops Manager,30,1851880.0,2.657874964637157,+91-9427246641,True,EMP00153
EMP00674,2025-08-18,Marketing,CMO,32,2155978.0,3.044820013033871,55858414,True,
EMP00250,2026-01-25,HR,HR Analyst,37,1631040.0,2.2972146622211183,+91-7027389832,True,EMP00169
EMP01134,2022-01-05,Engineering,Senior SDE,56,3264112.0,4.627164303705129,+91-8948195825,True,EMP00051
EMP01118,2020-05-05,HR,HR Manager,57,1644020.0,4.0258286484478,+91-9329211957,True,EMP00117
EMP00072,2025-11-15,Marketing,Marketing Analyst,26,463189.0,4.046486097027208,+91-9922571821,True,EMP00189
EMP00095,2025-05-02,Engineering,Senior SDE,52,2287131.0,4.255763502079094,+91-9025723968,True,EMP00189
EMP00918,2023-03-03,Engineering,Staff SDE,47,3317682.0,4.989053674563687,+91-7710707679,True,EMP00176
EMP00034,2025-03-01,Sales,VP Sales,49,3431394.0,2.1822521595899067,+91-8294157664,True,EMP00168
EMP00800,2017-07-13,Operations,COO,57,2765776.0,2.7231208542973673,+91-8744884607,True,EMP00167
EMP01296,2024-11-13,Operations,Ops Manager,50,4429097.0,4.4482524815802424,+91-9385287564,True,
EMP00449,2018-11-11,HR,HR Manager,39,3952899.0,4.135454103072363,+91-9985806418,True,EMP00104
EMP00446,2024-08-02,Operations,Ops Analyst,46,4222991.0,4.881712067154634,+91-9584459746,True,EMP00051
EMP00772,2018-08-04,Sales,Sales Manager,55,3821702.0,3.4742099633770698,+91-9207877143,True,EMP00167
EMP00717,2020-07-29,HR,HR Manager,41,343486.75,2.7883549048329774,+91-9634059233,True,EMP00175
EMP00959,2025-07-31,Engineering,SDE I,44,1030062.0,3.8119874617254794,+91-9997290712,True,EMP00093
EMP01189,2019-12-04,Marketing,Marketing Analyst,32,1068696.0,3.2692244810668876,+91-8516816110,True,EMP00007
EMP01200,2017-04-01,Engineering,SDE II,45,2000339.0,4.459353048237042,+91-9403749426,True,
EMP01357,2020-12-01,Marketing,CMO,39,4818594.0,4.338263830219336,+91-9938911616,True,EMP00146
EMP00078,2018-11-28,Sales,VP Sales,22,1663894.0,,+91-9066339375,True,
EMP00085,2022-01-05,Operations,Ops Analyst,22,262965.3333333333,2.2751548833025033,+91-9152270346,True,EMP00156
EMP00904,2023-03-06,HR,HR Analyst,57,3414926.0,2.4609718651279877,46713850,True,EMP00179
EMP00083,2022-03-26,Finance,Director,29,2237588.0,2.9852061017415803,+91-9715880752,True,EMP00040
EMP00458,2023-11-13,Sales,VP Sales,47,3255996.0,2.339946817708487,+91-9405808346,False,EMP00193
EMP00995,2017-07-16,HR,HR Analyst,56,82659.5,4.470896879272419,+91-9943966285,True,EMP00085
EMP00677,2023-12-23,Engineering,SDE II,33,1191489.0,2.8893401494328113,+91-8819173111,True,EMP00161
EMP01499,2017-08-12,Finance,Manager,50,804336.0,2.143612128795893,+91-9380056104,True,EMP00186
EMP01193,2026-07-15,Operations,Ops Manager,41,813393.0,2.2040117812154327,+91-7612946083,True,EMP00126
EMP00437,2017-09-18,Operations,Ops Analyst,39,1849440.0,4.860740306022756,+91-8219584617,True,EMP00014
EMP00771,2019-01-14,HR,HR Analyst,25,2597534.0,2.610542759100549,+91-8646385124,True,EMP00162
EMP00645,2020-11-21,Operations,COO,49,4466849.0,3.7314844396477005,+91-9653901251,True,EMP00097
EMP01041,2019-10-26,Operations,Ops Manager,32,3782887.0,4.185895131631185,+91-7970890716,True,EMP00014
EMP01341,2018-06-03,Engineering,SDE I,50,4851955.0,2.6308219831125736,+91-7829506940,False,EMP00191
EMP01422,2018-01-09,HR,HR Manager,36,904496.0,2.9107099041224522,+91-9720921517,True,EMP00163
EMP01164,2018-09-11,Finance,Senior Analyst,51,2684553.0,,+91-9278489872,True,EMP00149
EMP00405,2020-06-21,Operations,Ops Manager,41,4086228.0,4.157618942114658,+91-8707776941,True,EMP00107
EMP01356,2021-08-25,Sales,Account Executive,35,1377905.0,2.9857826203101423,+91-9783757785,True,EMP00013
EMP01010,2025-09-08,Finance,Senior Analyst,42,2373987.0,4.437126972238513,+91-9081433910,True,EMP00001
EMP01241,2025-07-22,Marketing,Marketing Analyst,33,3007301.0,3.722600090373804,+91-7972652673,True,EMP00160
EMP00105,2024-01-17,Marketing,CMO,40,4668555.0,4.139301743858134,+91-8949899266,True,EMP00133
EMP00610,2024-07-15,Sales,Sales Manager,52,1840383.0,3.393630560885002,+91-8472791976,True,EMP00188
EMP00901,2021-07-22,Operations,Ops Manager,55,2337302.0,4.349199594329295,+91-9223370459,False,EMP00053
EMP00689,2026-05-29,Engineering,SDE I,49,1631170.0,2.1522064181566836,+91-7887191395,True,EMP00125
EMP01025,2025-11-21,Finance,Director,54,807750.0,3.9274626389881764,+91-7844290016,True,EMP00069
EMP00827,2025-11-02,Operations,COO,38,283750.1666666667,,+91-8466816493,True,EMP00096
EMP01190,2026-01-21,Marketing,CMO,42,3807936.0,4.95164885235267,+91-9500047211,True,EMP00105
EMP01008,2017-10-14,Sales,VP Sales,50,4743709.0,4.570005065019938,+91-7863200148,True,EMP00093
EMP00063,2024-10-24,Engineering,Staff SDE,57,2057235.0,3.8971035014257613,+91-7214755642,True,EMP00023
EMP00282,2017-05-06,Marketing,CMO,44,1964663.0,3.4148006621322984,+91-8346227059,True,EMP00025
EMP00853,2019-06-11,Finance,Analyst,53,4765444.0,2.2984454584699323,+91-9796778187,False,EMP00043
EMP00779,2024-09-25,Engineering,SDE I,55,2297046.0,4.812285938086185,+91-9232328394,True,EMP00102
EMP01054,2026-02-15,Engineering,SDE II,23,180824.58333333334,4.90088414568644,+91-9929567863,True,EMP00083
EMP00239,2023-01-12,Operations,Ops Manager,29,2930858.0,4.003522558610242,+91-7479185783,True,EMP00191
EMP00224,2020-07-20,Sales,Account Executive,51,363217.0833333333,4.368065390280141,+91-7974297212,True,EMP00070
EMP00146,2018-07-06,HR,VP HR,34,4414662.0,2.6822218092043544,+91-7671282364,True,EMP00082
EMP01454,2026-05-07,HR,HRBP,40,2122490.0,3.4698693490178156,+91-9411858357,True,EMP00159
EMP00374,2017-03-16,Marketing,Marketing Analyst,39,4567077.0,2.4703930945058095,+91-8024623909,True,EMP00103
EMP01279,2025-02-05,Finance,Analyst,48,3756173.0,3.9185970187781174,+91-8804424766,True,EMP00138
EMP00119,2017-08-16,Operations,COO,47,3245303.0,4.897968600053878,75648857,True,EMP00150
EMP01328,2019-12-29,Marketing,Campaign Manager,42,4638530.0,2.8427479283154664,+91-9163060828,True,EMP00030
EMP01169,2021-09-06,Sales,SDR,50,4194382.0,2.6483204011175596,+91-8862462606,True,EMP00164
EMP00251,2017-03-28,Engineering,Senior SDE,36,4328398.0,3.6159747338065262,+91-7048444012,True,EMP00012
EMP01369,2019-10-10,Engineering,Staff SDE,31,4059818.0,4.541155282917114,+91-9525805632,True,EMP00157
EMP01259,2019-03-30,Engineering,Senior SDE,39,128691.91666666667,2.3849418802834936,+91-9031740654,True,EMP00161
EMP00966,2018-07-13,Engineering,SDE I,41,81242.33333333333,4.83896306107979,+91-9956126771,True,EMP00075
EMP00010,2021-08-19,Engineering,Senior SDE,28,2964616.0,2.0897688134183032,+91-7126580579,True,EMP00015
EMP00450,2025-11-10,HR,HR Manager,39,3921127.0,2.4202695101843186,+91-8867512391,True,EMP00032
EMP01269,2017-04-10,Marketing,CMO,55,830733.0,2.486308990857749,72177164,True,EMP00173
EMP00709,2024-08-11,Finance,Director,43,1055875.0,2.9443826355306273,+91-9762704191,True,
EMP00256,2024-06-18,Sales,VP Sales,29,76748.66666666667,4.6115008156159565,+91-9541043706,True,EMP00167
EMP00883,2019-03-07,Operations,COO,27,3461180.0,2.4757621936842633,+91-8287215179,True,EMP00045
EMP00594,2021-05-22,Finance,Manager,48,2770997.0,4.3114555207689484,+91-7186044859,True,EMP00174
EMP00390,2019-03-21,Sales,Account Executive,27,902704.0,,+91-9117219696,True,EMP00105
EMP01229,2026-01-07,Marketing,CMO,32,1282107.0,2.791545917489186,+91-9038218801,True,EMP00191
EMP01291,2017-02-20,Engineering,Senior SDE,43,2027427.0,3.910259793511462,+91-7942619455,False,EMP00078
EMP00558,2026-03-04,Operations,Ops Analyst,55,4975098.0,,+91-8807337873,True,EMP00102
EMP01340,2024-03-30,Engineering,SDE II,56,1550491.0,4.216213132244281,+91-7041883348,True,EMP00138
EMP00910,2020-11-11,HR,HRBP,41,777133.0,3.3231541398649087,+91-9490271929,True,EMP00176
EMP00461,2022-02-17,HR,HR Analyst,36,2294824.0,4.164450208447985,+91-9180357482,True,EMP00193
EMP00724,2022-11-30,Engineering,Senior SDE,56,2089430.0,4.377256428608095,+91-8514182366,True,EMP00055
EMP01437,2023-11-08,Marketing,Marketing Analyst,54,4569694.0,4.151198342418993,+91-8956965265,True,EMP00077
EMP00145,2022-04-12,Sales,Sales Manager,27,1590147.0,3.879514525599098,+91-8511366414,True,EMP00174
EMP00502,2017-10-24,Engineering,SDE I,48,1048957.0,4.382651410101117,82873585,True,EMP00026
EMP01231,2017-04-18,Marketing,CMO,33,3103313.0,2.7274765074668545,+91-7690755695,False,EMP00117
EMP00740,2022-07-31,Marketing,Campaign Manager,46,3319927.0,4.445155066535734,82002546,True,
EMP01440,2017-04-14,HR,HR Manager,26,1375047.0,4.556984033960338,+91-9930424361,True,EMP00059
EMP00869,2018-01-09,Engineering,SDE II,26,2243809.0,3.373733543542745,+91-8333459899,True,EMP00180
EMP00732,2025-08-05,Finance,Manager,22,4622288.0,4.359040488529777,+91-8714219533,False,EMP00072
EMP00540,2023-12-19,Sales,Sales Manager,34,1053731.0,3.184833004724125,+91-9782584872,True,EMP00048
EMP00178,2024-07-05,Engineering,SDE I,32,115986.08333333333,2.0150984864363357,+91-7488163969,True,EMP00001
EMP00414,2017-02-15,Engineering,Senior SDE,24,1325079.0,3.6490463663502326,+91-9054485099,True,EMP00009
EMP00698,2016-09-27,HR,HR Manager,30,4422433.0,2.6154265016430256,80102784,True,EMP00089
EMP01314,2025-02-14,Engineering,SDE I,49,3013235.0,3.7171019580551774,+91-9363313066,True,EMP00189
EMP01449,2022-04-06,Finance,Director,31,3341774.0,2.168208357159328,+91-9849024944,True,EMP00052
EMP00947,2017-02-01,Engineering,Senior SDE,56,4099745.0,4.347967206350658,+91-9980453850,True,EMP00148
EMP00974,2020-01-25,Sales,VP Sales,30,1951839.0,4.681619549857895,+91-7872424848,True,
EMP01141,2017-08-05,Marketing,Campaign Manager,34,2254973.0,3.735164475547725,+91-7861522515,True,EMP00146
EMP00008,2021-02-14,Operations,COO,50,3032323.0,2.307307726348999,+91-9787471952,True,EMP00017
EMP00964,2019-12-23,Engineering,SDE II,33,3400494.0,3.451995337210651,+91-9649215382,True,EMP00163
EMP00668,2019-09-10,Engineering,Staff SDE,30,4762047.0,3.1208048965201574,+91-9990073579,True,EMP00079
EMP01207,2024-10-14,Operations,Ops Manager,38,3039335.0,2.7320532069256425,+91-8679664937,True,EMP00155
EMP00358,2017-11-29,Engineering,SDE I,28,3899665.0,4.610889026208999,+91-9921645336,True,EMP00174
EMP00784,2025-09-02,HR,HRBP,45,748298.0,3.4367506757005133,+91-8001905920,True,EMP00052
EMP00736,2020-03-31,Operations,Ops Analyst,26,3084727.0,4.557363610200336,+91-7612936050,True,EMP00084
EMP00330,2023-04-24,Sales,Account Executive,29,1158298.0,2.0857765773952606,+91-9536734685,True,EMP00054
EMP01158,2023-11-28,Sales,Account Executive,39,2564592.0,4.596435631807835,+91-7426596061,True,EMP00095
EMP01403,2023-02-07,Marketing,Campaign Manager,23,1486111.0,4.102659384313884,+91-7574738657,True,EMP00007
EMP01162,2025-03-06,HR,HRBP,29,3844909.0,3.7837929187259776,+91-7570717709,True,EMP00195
EMP00259,2020-03-20,Finance,Analyst,53,2875995.0,4.83307227763313,30224128,True,EMP00186
EMP01365,2022-05-09,Sales,SDR,43,3931665.0,2.907624075787117,+91-7248000834,True,EMP00163
EMP01223,2017-05-30,Engineering,SDE I,27,397647.25,4.295694201763227,28851106,True,EMP00089
EMP00373,2018-11-12,Engineering,SDE II,24,644872.0,2.8889338636143864,+91-7349770182,False,EMP00086
EMP01147,2017-12-14,HR,HR Manager,45,909996.0,4.412705814469572,+91-7763122876,True,EMP00118
EMP01002,2025-08-14,Finance,Analyst,39,4973580.0,3.554699313828208,+91-9009465476,True,EMP00003
EMP00143,2016-11-30,Engineering,SDE I,50,3376071.0,4.54707005923823,+91-9099543882,True,EMP00146
EMP00526,2020-08-08,Sales,Sales Manager,28,2615820.0,4.600179778199674,+91-9296859734,True,EMP00148
EMP01183,2019-05-07,HR,HR Analyst,41,1923266.0,3.664611759773563,+91-9163155367,True,EMP00151
EMP00233,2023-12-30,Finance,Senior Analyst,32,4600101.0,3.8246996717901585,+91-8930823645,True,EMP00156
EMP01166,2021-09-29,Marketing,Marketing Analyst,45,2337615.0,3.8861707610034726,+91-8842143222,True,EMP00137
EMP01493,2017-04-08,HR,HR Analyst,38,3067527.0,3.6246647330218815,+91-9388516030,True,EMP00033
EMP00441,2025-04-12,Engineering,Senior SDE,33,4140377.0,3.925231473170157,+91-8938019426,True,EMP00118
EMP00532,2026-07-23,Finance,Analyst,36,4656984.0,3.7206027308020917,+91-8508181666,True,EMP00178
EMP01252,2020-03-02,Marketing,Campaign Manager,34,3993674.0,3.3684589496567794,+91-9724719031,True,EMP00156
EMP00227,2026-03-12,Engineering,SDE I,50,1919189.0,3.7476596872251915,+91-9857930861,True,EMP00167
EMP01074,2020-05-29,Engineering,SDE I,56,674141.0,,+91-9851214217,True,EMP00054
EMP00229,2017-12-12,Engineering,Senior SDE,31,1433212.0,2.537456421432365,,True,EMP00173
EMP01332,2018-02-04,Finance,Director,31,3059443.0,2.6204740938580535,+91-7958429942,True,
EMP01350,2022-04-18,Sales,SDR,28,1058274.0,3.690207019282256,+91-8678935603,True,EMP00132
EMP00213,2023-01-20,Engineering,SDE I,42,1032826.0,3.1905572037346435,+91-7062395467,True,EMP00060
EMP00886,2018-01-28,Finance,Analyst,42,2777767.0,,+91-8817315131,True,EMP00046
EMP00080,2023-05-30,Engineering,SDE II,54,3569146.0,4.686234408191778,+91-9703956250,True,EMP00034
EMP00149,2023-04-28,Sales,Sales Manager,57,144928.83333333334,,+91-8390965363,True,EMP00115
EMP00815,2025-08-30,Engineering,SDE II,55,452702.0,2.145157256491603,+91-7781107204,True,EMP00012
EMP00980,2021-12-01,Operations,Ops Analyst,56,4685233.0,2.393077558235457,+91-7641403467,False,EMP00036
EMP00989,2019-04-23,Operations,COO,32,4787621.0,3.9658569628577895,84444722,False,EMP00156
EMP00672,2021-10-05,Operations,COO,52,3638849.0,2.6886129649272537,+91-8678870800,True,EMP00034
EMP01202,2026-02-26,Finance,Senior Analyst,48,2998842.0,3.0141397119777373,+91-9722740035,True,EMP00186
EMP00556,2023-02-03,Engineering,SDE II,44,1181507.0,,+91-7733331854,True,EMP00116
EMP00984,2024-06-27,Engineering,SDE II,45,425951.0,4.109282712453856,+91-8485301361,True,EMP00169
EMP00134,2019-04-26,Sales,Account Executive,44,509968.0,3.92408665387074,81674068,True,EMP00077
EMP01152,2017-06-16,Marketing,Campaign Manager,45,494554.0,3.4069967411244444,+91-7920655782,True,EMP00014
EMP00934,2022-05-02,Sales,SDR,50,1975556.0,3.3047009417440965,+91-9164425492,True,EMP00028
EMP01325,2023-12-27,Finance,Senior Analyst,37,2991412.0,,+91-9459129413,True,EMP00069
EMP00824,2023-05-30,Sales,SDR,23,1103667.0,2.1040324488611355,+91-9058487513,True,EMP00061
EMP00409,2019-02-25,Operations,COO,43,1226750.0,2.8245853589170964,,True,EMP00057
EMP00369,2017-09-23,Operations,Ops Analyst,35,4963117.0,,,True,EMP00169
EMP00508,2020-03-04,Operations,Ops Manager,22,414639.1666666667,3.301929472928382,+91-7602229857,True,EMP00106
EMP01230,2023-06-14,Engineering,Senior SDE,30,127749.83333333333,3.339320437819513,+91-8701291790,True,EMP00141
EMP00505,2022-02-18,Engineering,SDE I,57,1558347.0,3.09367731974604,+91-7755013861,True,EMP00082
EMP01385,2017-08-23,Marketing,Campaign Manager,38,3334509.0,4.103842802942186,+91-8057476672,True,
EMP00348,2026-02-28,Sales,Account Executive,57,3772529.0,2.6740237685558594,+91-8785069853,True,EMP00124
EMP01380,2017-11-06,Operations,Ops Analyst,38,726016.0,3.9684849470249874,+91-7130912883,False,EMP00184
EMP00387,2023-12-08,Finance,Manager,48,2879015.0,,+91-8455032400,True,EMP00017
EMP00001,2017-07-06,Finance,Manager,29,568961.0,4.953842245475919,+91-7721967087,True,EMP00168
EMP01038,2023-09-18,Engineering,SDE I,30,3649122.0,4.977033631515402,+91-8465279260,True,EMP00170
EMP00361,2024-03-26,Marketing,Campaign Manager,36,138908.25,2.711427705527425,+91-9409538491,True,EMP00081
EMP00895,2026-06-19,HR,HRBP,43,704214.0,2.6290418115609797,11773615,True,EMP00062
EMP00829,2017-12-25,Sales,Account Executive,51,1573447.0,4.13681681097643,+91-9522287806,True,EMP00126
EMP01471,2025-01-10,Sales,SDR,39,4064243.0,2.094793103596899,28823278,True,EMP00049
EMP00476,2026-07-23,Marketing,CMO,28,4259018.0,2.4801306405266828,,True,EMP00115
EMP01337,2022-12-02,Engineering,Staff SDE,33,4983680.0,2.828576817653781,+91-9093473357,False,EMP00089
EMP00058,2016-11-26,Sales,SDR,29,1795060.0,3.2521058203290343,+91-8353219505,True,EMP00017
EMP00638,2024-04-04,Engineering,Senior SDE,45,2821855.0,3.7149953461542835,+91-8214375275,True,EMP00076
EMP01359,2021-11-15,Sales,VP Sales,35,2674946.0,2.516576359516412,+91-9215053057,True,EMP00003
EMP01091,2022-08-26,Marketing,CMO,52,1761019.0,3.7472876827231545,+91-7489509424,True,EMP00091
EMP00653,2021-07-01,Engineering,Staff SDE,31,3574398.0,3.128476024300499,+91-9806031967,True,EMP00155
EMP00173,2025-01-15,Marketing,Marketing Analyst,48,4709399.0,3.261477624690329,,False,EMP00013
EMP00451,2017-02-03,Marketing,CMO,50,4654637.0,4.779475078154314,+91-9589204816,True,EMP00172
EMP00126,2017-10-24,Marketing,Marketing Analyst,25,4058399.0,4.426662482651855,,True,EMP00090
EMP00039,2019-09-18,Marketing,Campaign Manager,55,678694.0,,+91-8132221863,True,EMP00189
EMP00531,2024-01-06,HR,HRBP,35,191648.16666666666,2.9482595077675873,+91-8086070796,True,EMP00135
EMP00858,2019-04-06,Engineering,SDE II,53,3957997.0,2.0870791798379513,+91-8520469346,True,EMP00098
EMP00714,2026-03-20,Operations,COO,36,1489762.0,4.508870542825208,+91-9178078602,True,EMP00018
EMP00091,2025-03-22,Marketing,CMO,41,1021746.0,4.138176273114778,+91-7067184756,True,EMP00108
EMP00742,2020-07-13,Sales,SDR,39,2366042.0,3.913835537885234,66175115,True,EMP00139
EMP00182,2018-04-22,Marketing,Campaign Manager,38,3242586.0,2.6987687697232943,+91-9874900043,False,EMP00068
EMP00876,2020-08-13,Marketing,Marketing Analyst,24,4053998.0,3.430599347248611,+91-8177613291,True,EMP00005
EMP01390,2019-12-03,Finance,Manager,36,2902561.0,3.8004736074370316,+91-7267507257,True,
EMP00787,2021-05-21,Engineering,Senior SDE,26,1193077.0,4.2226467857871945,+91-9027043064,True,EMP00017
EMP00415,2017-12-09,Finance,Senior Analyst,46,2650320.0,3.7640117994648454,57518345,False,EMP00011
EMP00252,2018-06-03,HR,HR Analyst,47,1039984.0,3.9964592992790737,,False,EMP00117
EMP00070,2020-03-09,HR,HRBP,24,3677650.0,3.1068493472105994,+91-9082694322,True,EMP00028
EMP00804,2024-11-05,Sales,SDR,52,1799650.0,4.728554402281596,+91-9510087265,True,EMP00176
EMP00132,2021-05-07,Engineering,SDE I,30,3914113.0,3.621970002991219,+91-9381923720,True,EMP00025
EMP00301,2019-01-06,HR,VP HR,53,2886861.0,2.1222237701138376,+91-8872593300,True,EMP00015
EMP01211,2022-09-11,Engineering,SDE I,35,220836.0,4.4658683435895945,+91-8032558984,True,EMP00141
EMP00327,2020-07-12,Engineering,Staff SDE,41,4130265.0,,+91-7716168467,True,EMP00083
EMP01250,2024-09-09,HR,HRBP,36,918902.0,4.661857044829231,+91-7603077505,True,EMP00024
EMP01157,2023-06-01,Engineering,SDE II,23,1836751.0,4.870051542078186,+91-9933834219,True,EMP00149
EMP00500,2018-11-20,Marketing,CMO,27,4058007.0,3.0316113122639243,+91-8009985806,True,EMP00175
EMP00342,2017-07-11,Marketing,CMO,33,1836621.0,2.0657902572599895,+91-8243140709,True,EMP00063
EMP00833,2021-11-20,Finance,Senior Analyst,39,1883142.0,3.7972135980782347,+91-9575377341,True,EMP00080
EMP00365,2026-01-27,Engineering,Senior SDE,41,411391.0,2.436147680937917,+91-8053611444,True,EMP00025
EMP00496,2021-01-31,Sales,Sales Manager,42,3779785.0,2.654760265378737,+91-9326233667,True,EMP00023
EMP01450,2022-12-30,Finance,Analyst,44,3017232.0,3.522415176220684,+91-9309932135,True,EMP00069
EMP00339,2017-12-22,Finance,Senior Analyst,46,3845383.0,3.010959470065419,+91-8091090685,True,EMP00143
EMP00422,2023-01-01,Finance,Director,45,1281622.0,3.5782301158198564,+91-8976687440,True,EMP00071
EMP00165,2017-09-19,Marketing,CMO,53,2582059.0,3.9456815777579206,+91-7475184394,True,EMP00139
EMP00029,2019-04-08,Finance,Senior Analyst,33,1761344.0,4.991173487191584,+91-7397307958,True,EMP00100
EMP00517,2023-03-15,Engineering,SDE II,34,669712.0,4.252366835890619,+91-8608149844,True,EMP00096
EMP00194,2023-06-21,Marketing,CMO,57,798198.0,2.1417620474277714,+91-7878239896,True,EMP00006
EMP01036,2025-06-27,Finance,Manager,23,4667120.0,2.761883374827086,+91-8915466471,True,EMP00090
EMP01417,2024-04-07,Finance,Senior Analyst,34,4269958.0,3.1245676755705647,+91-8725443082,True,EMP00054
EMP00946,2022-04-19,HR,VP HR,46,3801223.0,2.1261871918174933,+91-8633858205,True,EMP00029
EMP00170,2019-01-25,HR,HR Manager,40,3482214.0,4.315389073028534,+91-9906049608,True,EMP00060
EMP00913,2017-06-05,HR,VP HR,26,1244961.0,4.890810203414863,+91-7555355892,True,EMP00019
EMP00492,2017-10-21,Engineering,Senior SDE,48,1077058.0,4.552308280707784,+91-9836635641,True,EMP00078
EMP00954,2026-04-20,Sales,VP Sales,45,3981464.0,4.5987831349385,+91-8645957606,True,EMP00134
EMP00588,2022-09-05,Marketing,Campaign Manager,25,2125509.0,3.852563645974351,+91-7754893282,False,EMP00088
EMP00751,2025-02-01,Engineering,Senior SDE,41,3919481.0,2.8477800371346977,+91-7291233194,True,EMP00040
EMP00658,2021-02-20,Marketing,Campaign Manager,53,1999953.0,3.5350498793609524,+91-8153442926,True,EMP00123
EMP00235,2018-07-07,Sales,SDR,24,3423606.0,3.0005724755030103,,True,EMP00019
EMP00733,2026-07-04,Operations,COO,28,2502197.0,4.06728950048694,+91-7054624875,True,EMP00092
